document_type,source_root,source_folder,invoice_type,invoice_status_hint,client_name,document_number,order_reference,delivery_reference,document_date,file_name,relative_path,extension
quote,ofertas,26067 JORCAR boquillas KBNC,,,JORCAR,26067,,,,26067-Boquilla atomizador  KBNC-JORCAR.pdf,ofertas/JORCAR/26067 JORCAR boquillas KBNC/26067-Boquilla atomizador  KBNC-JORCAR.pdf,.pdf
quote,ofertas,26067 JORCAR boquillas KBNC,,,JORCAR,26067,,,,26067-Boquillas KBNC-JORCAR.xlsx,ofertas/JORCAR/26067 JORCAR boquillas KBNC/26067-Boquillas KBNC-JORCAR.xlsx,.xlsx
quote,ofertas,26067 JORCAR boquillas KBNC,,,JORCAR,26067,,,,BOQUILLA ATOMIZADOR - CONFIGURACION 3 PDF.pdf,ofertas/JORCAR/26067 JORCAR boquillas KBNC/BOQUILLA ATOMIZADOR - CONFIGURACION 3 PDF.pdf,.pdf
quote,ofertas,26007 FRIDMAN-GRAPHIC PACK,,,KG FRIDMAN,26007,,,,26007 Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.pdf,ofertas/KG FRIDMAN/26007 FRIDMAN-GRAPHIC PACK/26007 Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.pdf,.pdf
quote,ofertas,26007 FRIDMAN-GRAPHIC PACK,,,KG FRIDMAN,26007,,,,26007 Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.xlsx,ofertas/KG FRIDMAN/26007 FRIDMAN-GRAPHIC PACK/26007 Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.xlsx,.xlsx
quote,ofertas,26007 FRIDMAN-GRAPHIC PACK,,,KG FRIDMAN,26007,,,,26007 Updt.-Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.pdf,ofertas/KG FRIDMAN/26007 FRIDMAN-GRAPHIC PACK/26007 Updt.-Support L210 4 threaded holes  KZY -KG FRIDMAN-GPI SYSTEMS.pdf,.pdf
quote,ofertas,26007 FRIDMAN-GRAPHIC PACK,,,KG FRIDMAN,26007,,,,ENQUIRY no. 0042 for longer ceramics for Graphic Packaging.msg,ofertas/KG FRIDMAN/26007 FRIDMAN-GRAPHIC PACK/ENQUIRY no. 0042 for longer ceramics for Graphic Packaging.msg,.msg
quote,ofertas,26007 FRIDMAN-GRAPHIC PACK,,,KG FRIDMAN,26007,,,,Fw Keramiska lister.msg,ofertas/KG FRIDMAN/26007 FRIDMAN-GRAPHIC PACK/Fw Keramiska lister.msg,.msg
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,2026-60 FRIDMAN-SPECIALVERGT.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/2026-60 FRIDMAN-SPECIALVERGT.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,2026-75.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/2026-75.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,25995,,,,25995  PIEZA EN ACERO TEMPLADO-Fridman Specialbektyg.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/25995  PIEZA EN ACERO TEMPLADO-Fridman Specialbektyg.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 -2 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 -2 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 -2 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 -2 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,.xlsx
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 -3 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 -3 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 -3 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 -3 Ceramic ring KZY + steel -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,.xlsx
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 Ceramic ring  KZY -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 Ceramic ring  KZY -KG FRIDMAN-Specialverktyg i Norrköping AB.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,26033 Ceramic ring  KZY -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/26033 Ceramic ring  KZY -KG FRIDMAN-Specialverktyg i Norrköping AB.xlsx,.xlsx
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,acero templado para zunchar.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/acero templado para zunchar.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,ENQUIRY 0050 for Specialverktyg i Norrköping AB.msg,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/ENQUIRY 0050 for Specialverktyg i Norrköping AB.msg,.msg
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,parte cerámica.pdf,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/parte cerámica.pdf,.pdf
quote,ofertas,26033 FRIDMAN-SPECIALBERKTYG,,,KG FRIDMAN,26033,,,,VB OFFERT nr. 26033 avseende keramisk insats till Ändformningsverktyg.msg,ofertas/KG FRIDMAN/26033 FRIDMAN-SPECIALBERKTYG/VB OFFERT nr. 26033 avseende keramisk insats till Ändformningsverktyg.msg,.msg
quote,ofertas,26051 FRIDMAN-OLOFSTRÖM K710341-B act,,,KG FRIDMAN,26051,,,,26051-CERAMIC PIN k710341-B NC-2 -KG FRIDMAN-S. OLOFSTRÖM.pdf,ofertas/KG FRIDMAN/26051 FRIDMAN-OLOFSTRÖM K710341-B act/26051-CERAMIC PIN k710341-B NC-2 -KG FRIDMAN-S. OLOFSTRÖM.pdf,.pdf
quote,ofertas,26051 FRIDMAN-OLOFSTRÖM K710341-B act,,,KG FRIDMAN,26051,,,,26051-CERAMIC PIN k710341-B NC-2 -KG FRIDMAN-S. OLOFSTRÖM.xlsx,ofertas/KG FRIDMAN/26051 FRIDMAN-OLOFSTRÖM K710341-B act/26051-CERAMIC PIN k710341-B NC-2 -KG FRIDMAN-S. OLOFSTRÖM.xlsx,.xlsx
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,26064,,,,26064-Fixturing NC-2 -KG FRIDMAN-AH-AUTOMATION.pdf,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/26064-Fixturing NC-2 -KG FRIDMAN-AH-AUTOMATION.pdf,.pdf
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,26064,,,,26064-Fixturing NC-2 -KG FRIDMAN-AH-AUTOMATION.xlsx,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/26064-Fixturing NC-2 -KG FRIDMAN-AH-AUTOMATION.xlsx,.xlsx
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,26064,,,,RE ENQUIRY 69 - UPDATED DRAWINGS.msg,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/RE ENQUIRY 69 - UPDATED DRAWINGS.msg,.msg
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,26064,,,,UPDATED ENQUIRY no. 0069.msg,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/UPDATED ENQUIRY no. 0069.msg,.msg
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,25430,,,,VB ENQUIRY 50 pcs. NANOKER QUOTATION no. 25430.msg,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/VB ENQUIRY 50 pcs. NANOKER QUOTATION no. 25430.msg,.msg
quote,ofertas,26064 FRIDMAN-AH-AUTOMATION,,,KG FRIDMAN,26064,,,,VB ENQUIRY 69 - UPDATED DRAWINGS.msg,ofertas/KG FRIDMAN/26064 FRIDMAN-AH-AUTOMATION/VB ENQUIRY 69 - UPDATED DRAWINGS.msg,.msg
quote,ofertas,26074 FRIDMAN-HULTEBERG,,,KG FRIDMAN,26073,,,,26073-KAQ-22070-KG FRIDMAN-HULTEBERG.pdf,ofertas/KG FRIDMAN/26074 FRIDMAN-HULTEBERG/26073-KAQ-22070-KG FRIDMAN-HULTEBERG.pdf,.pdf
quote,ofertas,26074 FRIDMAN-HULTEBERG,,,KG FRIDMAN,26073,,,,26073-KAQ-22070-KG FRIDMAN-HULTEBERG.xlsx,ofertas/KG FRIDMAN/26074 FRIDMAN-HULTEBERG/26073-KAQ-22070-KG FRIDMAN-HULTEBERG.xlsx,.xlsx
quote,ofertas,26074 FRIDMAN-HULTEBERG,,,KG FRIDMAN,26074,,,,ENQUIRY 73 LAB WARE for Hulteberg.msg,ofertas/KG FRIDMAN/26074 FRIDMAN-HULTEBERG/ENQUIRY 73 LAB WARE for Hulteberg.msg,.msg
quote,ofertas,26081 FRIDMAN-GNOTEC pines,,,KG FRIDMAN,26081,,,,26081-CERAMIC PIN HYLSA M6 NC-2; KZY -KG FRIDMAN-S. OLOFSTRÖM.pdf,ofertas/KG FRIDMAN/26081 FRIDMAN-GNOTEC pines/26081-CERAMIC PIN HYLSA M6 NC-2; KZY -KG FRIDMAN-S. OLOFSTRÖM.pdf,.pdf
quote,ofertas,26081 FRIDMAN-GNOTEC pines,,,KG FRIDMAN,26081,,,,26081-CERAMIC PIN HYLSA M6 NC-2; KZY -KG FRIDMAN-S. OLOFSTRÖM.xlsx,ofertas/KG FRIDMAN/26081 FRIDMAN-GNOTEC pines/26081-CERAMIC PIN HYLSA M6 NC-2; KZY -KG FRIDMAN-S. OLOFSTRÖM.xlsx,.xlsx
quote,ofertas,26081 FRIDMAN-GNOTEC pines,,,KG FRIDMAN,26081,,,,Request quote Welding and positioning pins.msg,ofertas/KG FRIDMAN/26081 FRIDMAN-GNOTEC pines/Request quote Welding and positioning pins.msg,.msg
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,26089-2-TC Holder 5115983 Si3N4-KG FRIDMAN-AUTOMATIONS PARTNER.pdf,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/26089-2-TC Holder 5115983 Si3N4-KG FRIDMAN-AUTOMATIONS PARTNER.pdf,.pdf
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,26089-2-TC Holder 5115983 Si3N4-KG FRIDMAN-AUTOMATIONS PARTNER.xlsx,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/26089-2-TC Holder 5115983 Si3N4-KG FRIDMAN-AUTOMATIONS PARTNER.xlsx,.xlsx
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,26089-TC Holder 5115983 KZY-KG FRIDMAN-AUTOMATIONS PARTNER.pdf,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/26089-TC Holder 5115983 KZY-KG FRIDMAN-AUTOMATIONS PARTNER.pdf,.pdf
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,26089-TC Holder 5115983 KZY-KG FRIDMAN-AUTOMATIONS PARTNER.xlsx,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/26089-TC Holder 5115983 KZY-KG FRIDMAN-AUTOMATIONS PARTNER.xlsx,.xlsx
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,33138 Nanoker (002).pdf,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/33138 Nanoker (002).pdf,.pdf
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,26089,,,,33138 Nanoker.pdf,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/33138 Nanoker.pdf,.pdf
quote,ofertas,26089 FRIDMAN-AUTOMATION PARTNER,,,KG FRIDMAN,25430,,,,VB ENQUIRY 50 pcs. NANOKER QUOTATION no. 25430.msg,ofertas/KG FRIDMAN/26089 FRIDMAN-AUTOMATION PARTNER/VB ENQUIRY 50 pcs. NANOKER QUOTATION no. 25430.msg,.msg
quote,ofertas,26120 FRIDMAN-LULEA UNIV. tubes,,,KG FRIDMAN,26120,,,,26120-OBE tubes D100x88x1200 KA-FRIDMAN-LULEA TEKNISKA UNIVERSITET.pdf,ofertas/KG FRIDMAN/26120 FRIDMAN-LULEA UNIV. tubes/26120-OBE tubes D100x88x1200 KA-FRIDMAN-LULEA TEKNISKA UNIVERSITET.pdf,.pdf
quote,ofertas,26120 FRIDMAN-LULEA UNIV. tubes,,,KG FRIDMAN,26120,,,,26120-OBE tubes D100x88x1200 KA-FRIDMAN-LULEA TEKNISKA UNIVERSITET.xlsx,ofertas/KG FRIDMAN/26120 FRIDMAN-LULEA UNIV. tubes/26120-OBE tubes D100x88x1200 KA-FRIDMAN-LULEA TEKNISKA UNIVERSITET.xlsx,.xlsx
quote,ofertas,26120 FRIDMAN-LULEA UNIV. tubes,,,KG FRIDMAN,26120,,,,MANG341008_000001_2026_02_19_07_41_09.pdf,ofertas/KG FRIDMAN/26120 FRIDMAN-LULEA UNIV. tubes/MANG341008_000001_2026_02_19_07_41_09.pdf,.pdf
quote,ofertas,26120 FRIDMAN-LULEA UNIV. tubes,,,KG FRIDMAN,26120,,,,VB ORDER no. 19218 for Alumina tubes - roundness.msg,ofertas/KG FRIDMAN/26120 FRIDMAN-LULEA UNIV. tubes/VB ORDER no. 19218 for Alumina tubes - roundness.msg,.msg
quote,ofertas,26016 LECTA,,,LECTA,26016,,,,RV info.msg,ofertas/LECTA/26016 LECTA/RV info.msg,.msg
quote,ofertas,26111 LEO FRANCOIS pin,,,LEO FRANCOIS,26111,,,,26111-Centreur M14 KZY-LEO FRANCOIS.pdf,ofertas/LEO FRANCOIS/26111 LEO FRANCOIS pin/26111-Centreur M14 KZY-LEO FRANCOIS.pdf,.pdf
quote,ofertas,26111 LEO FRANCOIS pin,,,LEO FRANCOIS,26111,,,,26111-Centreur M14 KZY-LEO FRANCOIS.xlsx,ofertas/LEO FRANCOIS/26111 LEO FRANCOIS pin/26111-Centreur M14 KZY-LEO FRANCOIS.xlsx,.xlsx
quote,ofertas,26111 LEO FRANCOIS pin,,,LEO FRANCOIS,26111,,,,Appel d'offre.msg,ofertas/LEO FRANCOIS/26111 LEO FRANCOIS pin/Appel d'offre.msg,.msg
quote,ofertas,MARSAGAM,,,MARSAGAM,26092,,,,26092-Servicio de Vigilancia Estratégica e Inteligencia Tecnológica-MARGASAN.pdf,ofertas/MARSAGAM/26092-Servicio de Vigilancia Estratégica e Inteligencia Tecnológica-MARGASAN.pdf,.pdf
quote,ofertas,MARSAGAM,,,MARSAGAM,26092,,,,26092-Servicio de Vigilancia Estratégica e Inteligencia Tecnológica-MARGASAN.xlsx,ofertas/MARSAGAM/26092-Servicio de Vigilancia Estratégica e Inteligencia Tecnológica-MARGASAN.xlsx,.xlsx
quote,ofertas,MARSAGAM,,,MARSAGAM,,,,,ANEXO I Marsagam.pdf,ofertas/MARSAGAM/ANEXO I Marsagam.pdf,.pdf
quote,ofertas,MARSAGAM,,,MARSAGAM,,,,,RV Solicitud de oferta.msg,ofertas/MARSAGAM/RV Solicitud de oferta.msg,.msg
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,11922 REV H - 2.2mm MINI-BOLT VUE.pdf,ofertas/MONTERIS MEDICAL/26062 MONTERIS/11922 REV H - 2.2mm MINI-BOLT VUE.pdf,.pdf
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,11933 REV F - 3.3mm Mini-Bolt VUE.pdf,ofertas/MONTERIS MEDICAL/26062 MONTERIS/11933 REV F - 3.3mm Mini-Bolt VUE.pdf,.pdf
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,24509,,,,24509-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.pdf,ofertas/MONTERIS MEDICAL/26062 MONTERIS/24509-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.pdf,.pdf
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,26062-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.pdf,ofertas/MONTERIS MEDICAL/26062 MONTERIS/26062-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.pdf,.pdf
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,26062-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.xlsx,ofertas/MONTERIS MEDICAL/26062 MONTERIS/26062-Mini-Bolt 2.2 11922 revH; Mini-Bolt 3.3 11933 revG KZY-MONTERIS MEDICAL.xlsx,.xlsx
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,Datos oferta MONTERIS.msg,ofertas/MONTERIS MEDICAL/26062 MONTERIS/Datos oferta MONTERIS.msg,.msg
quote,ofertas,26062 MONTERIS,,,MONTERIS MEDICAL,26062,,,,New Monteris quote request.msg,ofertas/MONTERIS MEDICAL/26062 MONTERIS/New Monteris quote request.msg,.msg
quote,ofertas,NANO 4 ENERGY,,,NANO 4 ENERGY,26079,,,,26079-Sustratos y targets Ni-YSZ; YSZ- SPS-NANO 4 ENERGY.pdf,ofertas/NANO 4 ENERGY/26079-Sustratos y targets Ni-YSZ; YSZ- SPS-NANO 4 ENERGY.pdf,.pdf
quote,ofertas,NANO 4 ENERGY,,,NANO 4 ENERGY,26079,,,,26079-Sustratos y targets Ni-YSZ; YSZ- SPS-NANO 4 ENERGY.xlsx,ofertas/NANO 4 ENERGY/26079-Sustratos y targets Ni-YSZ; YSZ- SPS-NANO 4 ENERGY.xlsx,.xlsx
quote,ofertas,NANO 4 ENERGY,,,NANO 4 ENERGY,,,,,Oferta Nano4Energy.msg,ofertas/NANO 4 ENERGY/Oferta Nano4Energy.msg,.msg
quote,ofertas,26069 PANTECHNIK,,,PANTECHNIK,26084,,,,26084-CERAMIQUE D'INJECTION MICROGAN KA-Titane-PANTECHNIK.pdf,ofertas/PANTECHNIK/26069 PANTECHNIK/26084-CERAMIQUE D'INJECTION MICROGAN KA-Titane-PANTECHNIK.pdf,.pdf
quote,ofertas,26069 PANTECHNIK,,,PANTECHNIK,26084,,,,26084-CERAMIQUE D'INJECTION MICROGAN KA-Titane-PANTECHNIK.xlsx,ofertas/PANTECHNIK/26069 PANTECHNIK/26084-CERAMIQUE D'INJECTION MICROGAN KA-Titane-PANTECHNIK.xlsx,.xlsx
quote,ofertas,26069 PANTECHNIK,,,PANTECHNIK,26069,,,,Demande de prix NDA26020022.msg,ofertas/PANTECHNIK/26069 PANTECHNIK/Demande de prix NDA26020022.msg,.msg
quote,ofertas,26069 PANTECHNIK,,,PANTECHNIK,26069,,,,RE Demande de prix NDA26020022.msg,ofertas/PANTECHNIK/26069 PANTECHNIK/RE Demande de prix NDA26020022.msg,.msg
quote,ofertas,PIEDRAFITA,,,PIEDRAFITA,,,,,Solicutud información Piedrafita.msg,ofertas/PIEDRAFITA/Solicutud información Piedrafita.msg,.msg
quote,ofertas,26077 PROCON crisoles,,,PROCON,26077,,,,26077-KAB-7060; -PROCON.pdf,ofertas/PROCON/26077 PROCON crisoles/26077-KAB-7060; -PROCON.pdf,.pdf
quote,ofertas,26077 PROCON crisoles,,,PROCON,26077,,,,26077-KAB-7060; -PROCON.xlsx,ofertas/PROCON/26077 PROCON crisoles/26077-KAB-7060; -PROCON.xlsx,.xlsx
quote,ofertas,26077 PROCON crisoles,,,PROCON,26077,,,,Oferta.msg,ofertas/PROCON/26077 PROCON crisoles/Oferta.msg,.msg
quote,ofertas,26068 QUIMICA Y MEDIOMABIENTE,,,QUIMICA Y MEDIOAMBIENTE,26068,,,,26068-KAT-7550; KAT-10045-QUIMICA Y MEDIOAMBIENTE.pdf,ofertas/QUIMICA Y MEDIOAMBIENTE/26068 QUIMICA Y MEDIOMABIENTE/26068-KAT-7550; KAT-10045-QUIMICA Y MEDIOAMBIENTE.pdf,.pdf
quote,ofertas,26068 QUIMICA Y MEDIOMABIENTE,,,QUIMICA Y MEDIOAMBIENTE,26068,,,,26068-KAT-7550; KAT-10045-QUIMICA Y MEDIOAMBIENTE.xlsx,ofertas/QUIMICA Y MEDIOAMBIENTE/26068 QUIMICA Y MEDIOMABIENTE/26068-KAT-7550; KAT-10045-QUIMICA Y MEDIOAMBIENTE.xlsx,.xlsx
quote,ofertas,26068 QUIMICA Y MEDIOMABIENTE,,,QUIMICA Y MEDIOAMBIENTE,25545,,,,RE Solicitud precios  NANOKER OFERTA 25545.msg,ofertas/QUIMICA Y MEDIOAMBIENTE/26068 QUIMICA Y MEDIOMABIENTE/RE Solicitud precios  NANOKER OFERTA 25545.msg,.msg
quote,ofertas,26047 REPRESA,,,REPRESA,26047,,,,26047-Boquilla cerámica DES-000566581 KA -REPRESA.pdf,ofertas/REPRESA/26047 REPRESA/26047-Boquilla cerámica DES-000566581 KA -REPRESA.pdf,.pdf
quote,ofertas,26047 REPRESA,,,REPRESA,26047,,,,26047-Boquilla cerámica DES-000566581 KA -REPRESA.xlsx,ofertas/REPRESA/26047 REPRESA/26047-Boquilla cerámica DES-000566581 KA -REPRESA.xlsx,.xlsx
quote,ofertas,26047 REPRESA,,,REPRESA,26047,,,,Fwd Petición de precio y plazo OC26-0200.msg,ofertas/REPRESA/26047 REPRESA/Fwd Petición de precio y plazo OC26-0200.msg,.msg
quote,ofertas,26055 REPRESA,,,REPRESA,26055,,,,26055-Anilla 96.003.RB KA -REPRESA.pdf,ofertas/REPRESA/26055 REPRESA/26055-Anilla 96.003.RB KA -REPRESA.pdf,.pdf
quote,ofertas,26055 REPRESA,,,REPRESA,26055,,,,26055-Anilla 96.003.RB KA -REPRESA.xlsx,ofertas/REPRESA/26055 REPRESA/26055-Anilla 96.003.RB KA -REPRESA.xlsx,.xlsx
quote,ofertas,26055 REPRESA,,,REPRESA,26055,,,,Petición de precio y plazo OC26-0240.msg,ofertas/REPRESA/26055 REPRESA/Petición de precio y plazo OC26-0240.msg,.msg
quote,ofertas,26101 REPRESA,,,REPRESA,26101,,,,26101-Arandela A7bis KA -REPRESA.pdf,ofertas/REPRESA/26101 REPRESA/26101-Arandela A7bis KA -REPRESA.pdf,.pdf
quote,ofertas,26101 REPRESA,,,REPRESA,26101,,,,26101-Arandela A7bis KA -REPRESA.xlsx,ofertas/REPRESA/26101 REPRESA/26101-Arandela A7bis KA -REPRESA.xlsx,.xlsx
quote,ofertas,26101 REPRESA,,,REPRESA,26101,,,,Petición de precio y plazo OC26-0386.msg,ofertas/REPRESA/26101 REPRESA/Petición de precio y plazo OC26-0386.msg,.msg
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26057,,,,26057-Carrure blanks KA-EDM- RICHEMONT.pdf,ofertas/RICHEMONT/26057 RICHEMONT/26057-Carrure blanks KA-EDM- RICHEMONT.pdf,.pdf
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26057,,,,26057-Carrure blanks KA-EDM- RICHEMONT.xlsx,ofertas/RICHEMONT/26057 RICHEMONT/26057-Carrure blanks KA-EDM- RICHEMONT.xlsx,.xlsx
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26057,,,,ARR2518-005 FP Sample.pdf,ofertas/RICHEMONT/26057 RICHEMONT/ARR2518-005 FP Sample.pdf,.pdf
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26057,,,,Carrure_FC-2_Blank_NK - v01-1.pdf,ofertas/RICHEMONT/26057 RICHEMONT/Carrure_FC-2_Blank_NK - v01-1.pdf,.pdf
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26018,,,,Re Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,ofertas/RICHEMONT/26057 RICHEMONT/Re Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,.msg
quote,ofertas,26057 RICHEMONT,,,RICHEMONT,26057,,,,RV EXT Work Plan for Developing Materials Discussed in the Last Meeting.msg,ofertas/RICHEMONT/26057 RICHEMONT/RV EXT Work Plan for Developing Materials Discussed in the Last Meeting.msg,.msg
quote,ofertas,26023 STETTLER SAPHIRE,,,STETTLER SAPHIRE,26023,,,,26023-Rods 45x4x3 KA-EDM-STETTLER SAPHIRE.pdf,ofertas/STETTLER SAPHIRE/26023 STETTLER SAPHIRE/26023-Rods 45x4x3 KA-EDM-STETTLER SAPHIRE.pdf,.pdf
quote,ofertas,26023 STETTLER SAPHIRE,,,STETTLER SAPHIRE,26023,,,,26023-Rods 45x4x3 KA-EDM-STETTLER SAPHIRE.xlsx,ofertas/STETTLER SAPHIRE/26023 STETTLER SAPHIRE/26023-Rods 45x4x3 KA-EDM-STETTLER SAPHIRE.xlsx,.xlsx
quote,ofertas,26023 STETTLER SAPHIRE,,,STETTLER SAPHIRE,26023,,,,RE Precio KAEDM Nanoker Stettler.msg,ofertas/STETTLER SAPHIRE/26023 STETTLER SAPHIRE/RE Precio KAEDM Nanoker Stettler.msg,.msg
quote,ofertas,26110 STETTLER blue parts,,,STETTLER SAPHIRE,26110,,,,26110-Ebauche bleue BC v4  0.25-0097-1000 A-STETTLER SAPHIRE.pdf,ofertas/STETTLER SAPHIRE/26110 STETTLER blue parts/26110-Ebauche bleue BC v4  0.25-0097-1000 A-STETTLER SAPHIRE.pdf,.pdf
quote,ofertas,26110 STETTLER blue parts,,,STETTLER SAPHIRE,26110,,,,26110-Ebauche bleue BC v4  0.25-0097-1000 A-STETTLER SAPHIRE.xlsx,ofertas/STETTLER SAPHIRE/26110 STETTLER blue parts/26110-Ebauche bleue BC v4  0.25-0097-1000 A-STETTLER SAPHIRE.xlsx,.xlsx
quote,ofertas,26110 STETTLER blue parts,,,STETTLER SAPHIRE,26110,,,,Ebauche Bleue BC Version 4_NK.pdf,ofertas/STETTLER SAPHIRE/26110 STETTLER blue parts/Ebauche Bleue BC Version 4_NK.pdf,.pdf
